web-scraper-order,web-scraper-start-url,birth-place,native-language,other-languages,age-sex,age-of-english-onset,english-method,english-residence,length-residence,mp3-link,website-tag
"1676620616-1307","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1894","birth place: ad dammam, saudi arabia (map)","arabic","other language(s): korean japanese","age, sex: 18, female","age of english onset: 4","english learning method: naturalistic","english residence: usa","length of english residence: 1 years","/soundtracks/arabic77.mp3","arabic77"
"1676620619-1308","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1893","birth place: albion, new york, usa (map)","english","other language(s): none","age, sex: 18, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 18 years","/soundtracks/english525.mp3","english525"
"1676620621-1309","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1892","birth place: jiddah, saudi arabia (map)","arabic","other language(s): none","age, sex: 25, male","age of english onset: 4","english learning method: naturalistic","english residence: usa","length of english residence: 0.2 years","/soundtracks/arabic76.mp3","arabic76"
"1676620623-1310","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1891","birth place: guayaquil, ecuador (map)","spanish","other language(s): french","age, sex: 27, male","age of english onset: 21","english learning method: naturalistic","english residence: usa","length of english residence: 1 years","/soundtracks/spanish130.mp3","spanish130"
"1676620626-1311","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1890","birth place: downers grove, illinois, usa (map)","english","other language(s): none","age, sex: 19, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 19 years","/soundtracks/english524.mp3","english524"
"1676620628-1312","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1889","birth place: settat, morocco (map)","french","other language(s): spanish italian","age, sex: 62, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 32 years","/soundtracks/french55.mp3","french55"
"1676620631-1313","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1888","birth place: madison, wisconsin, usa (map)","english","other language(s): arabic french","age, sex: 18, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 18 years","/soundtracks/english523.mp3","english523"
"1676620633-1314","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1887","birth place: bethpage, new york, usa (map)","english","other language(s): none","age, sex: 22, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 22 years","/soundtracks/english522.mp3","english522"
"1676620635-1315","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1886","birth place: bethesda, maryland, usa (map)","english","other language(s): spanish","age, sex: 25, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 25 years","/soundtracks/english521.mp3","english521"
"1676620638-1316","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1885","birth place: riyadh, saudi arabia (map)","arabic","other language(s): none","age, sex: 26, female","age of english onset: 2","english learning method: naturalistic","english residence: usa","length of english residence: 5.2 years","/soundtracks/arabic75.mp3","arabic75"
"1676620640-1317","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1884","birth place: st. paul, minnesota, usa (map)","english","other language(s): mandarin spanish","age, sex: 47, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 47 years","/soundtracks/english520.mp3","english520"
"1676620642-1318","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1883","birth place: luanda, angola (map)","portuguese","other language(s): spanish","age, sex: 24, male","age of english onset: 21","english learning method: academic","english residence: usa","length of english residence: 3 years","/soundtracks/portuguese42.mp3","portuguese42"
"1676620645-1319","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1882","birth place: karachi, pakistan (map)","english","other language(s): urdu german","age, sex: 18, female","age of english onset: 1","english learning method: naturalistic","english residence: canada, usa","length of english residence: 16 years","/soundtracks/english519.mp3","english519"
"1676620647-1320","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1881","birth place: ashiya, japan (map)","japanese","other language(s): spanish french german","age, sex: 69, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 30 years","/soundtracks/japanese22.mp3","japanese22"
"1676620650-1321","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1880","birth place: kyustendil, bulgaria (map)","bulgarian","other language(s): german","age, sex: 21, male","age of english onset: 6","english learning method: academic","english residence: uk","length of english residence: 0.1 years","/soundtracks/bulgarian16.mp3","bulgarian16"
"1676620652-1322","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1879","birth place: bochum, germany (map)","german","other language(s): swedish","age, sex: 28, male","age of english onset: 11","english learning method: academic","english residence: uk","length of english residence: 1 years","/soundtracks/german34.mp3","german34"
"1676620654-1323","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1878","birth place: kells, meath, ireland (map)","english","other language(s): irish","age, sex: 24, male","age of english onset: 0","english learning method: naturalistic","english residence: ireland","length of english residence: 24 years","/soundtracks/english518.mp3","english518"
"1676620657-1324","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1877","birth place: stuttgart, germany (map)","german","other language(s): none","age, sex: 39, male","age of english onset: 10","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/german33.mp3","german33"
"1676620659-1325","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1876","birth place: colorado springs, colorado, usa (map)","english","other language(s): spanish","age, sex: 33, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 33 years","/soundtracks/english517.mp3","english517"
"1676620662-1326","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1875","birth place: dripping springs, texas, usa (map)","english","other language(s): french japanese mandarin german","age, sex: 32, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 32 years","/soundtracks/english516.mp3","english516"
"1676620664-1327","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1874","birth place: havana, cuba (map)","spanish","other language(s): none","age, sex: 47, female","age of english onset: 30","english learning method: naturalistic","english residence: usa","length of english residence: 17 years","/soundtracks/spanish129.mp3","spanish129"
"1676620666-1328","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1873","birth place: youngstown, ohio, usa (map)","english","other language(s): none","age, sex: 55, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 55 years","/soundtracks/english515.mp3","english515"
